Date,Time,pres (mbar)
4/8/2023,2:00:00,1018.5
4/8/2023,3:00:00,1018.7
4/8/2023,4:00:00,1018.9
4/8/2023,5:00:00,1019.3
4/8/2023,6:00:00,1019.8
4/8/2023,7:00:00,1020.3
4/8/2023,8:00:00,1020.8
4/8/2023,9:00:00,1021.5
4/8/2023,10:00:00,1021.5
4/8/2023,11:00:00,1021.7
4/8/2023,12:00:00,1021.6
4/8/2023,13:00:00,1021.4
4/8/2023,14:00:00,1021.5
4/8/2023,15:00:00,1021.2
4/8/2023,16:00:00,1021.2
4/8/2023,17:00:00,1021
4/8/2023,18:00:00,1021
4/8/2023,19:00:00,1020.9
4/8/2023,20:00:00,1020.9
4/8/2023,21:00:00,1020.9
4/8/2023,22:00:00,1020.8
4/8/2023,23:00:00,1021.1
4/9/2023,0:00:00,1021
4/9/2023,1:00:00,1020.8
4/9/2023,2:00:00,1020.4
4/9/2023,3:00:00,1020.1
4/9/2023,4:00:00,1019.4
4/9/2023,5:00:00,1019
4/9/2023,6:00:00,1018.9
4/9/2023,7:00:00,1018.8
4/9/2023,8:00:00,1018.8
4/9/2023,9:00:00,1018.7
4/9/2023,10:00:00,1018.3
4/9/2023,11:00:00,1017.9
4/9/2023,12:00:00,1017.8
4/9/2023,13:00:00,1016.8
4/9/2023,14:00:00,1015.8
4/9/2023,15:00:00,1015.2
4/9/2023,16:00:00,1015
4/9/2023,17:00:00,1014.8
4/9/2023,18:00:00,1014.1
4/9/2023,19:00:00,1013.7
4/9/2023,20:00:00,1013.6
4/9/2023,21:00:00,1013.3
4/9/2023,22:00:00,1013
4/9/2023,23:00:00,1012.3
4/10/2023,0:00:00,1011.6
4/10/2023,1:00:00,1010.4
4/10/2023,2:00:00,1009.9
4/10/2023,3:00:00,1008.7
4/10/2023,4:00:00,1008.5
4/10/2023,5:00:00,1007.8
4/10/2023,6:00:00,1006.9
4/10/2023,7:00:00,1006.5
4/10/2023,8:00:00,1007.5
4/10/2023,9:00:00,1004.9
4/10/2023,10:00:00,1004.7
4/10/2023,11:00:00,1002.7
4/10/2023,12:00:00,1003.2
4/10/2023,13:00:00,1000.9
4/10/2023,14:00:00,1000.2
