Device Name,D3 - 2592884,,,,,,,,,,,,,
Device Model,Kestrel DROP 3,,,,,,,,,,,,,
Serial Number,2592884,,,,,,,,,,,,,
FORMATTED DATE_TIME,Temperature,Relative Humidity,Station Pressure,Heat Index,Dew Point,Density Altitude,,,,,,,,
yyyy-MM-dd hh:mm:ss a,°C,%,mb,°C,°C,m,Data Type,Record name,Start time,Duration (H:M:S),Location description,Location address,Location coordinates,Notes
3/5/2023 10:00,3,75.6,1014.6,2.9,-0.8,-435,point,,,,,,,
3/5/2023 11:00,3.6,70.6,1014.3,3.4,-1.2,-410,point,,,,,,,
3/5/2023 12:00,3.8,68.7,1012.9,3.6,-1.4,-388,point,,,,,,,
3/5/2023 13:00,4.1,67.6,1011.7,3.9,-1.3,-364,point,,,,,,,
3/5/2023 14:00,4.8,64.7,1011,4.4,-1.3,-332,point,,,,,,,
3/5/2023 15:00,4.3,66.2,1010.1,3.9,-1.5,-343,point,,,,,,,
3/5/2023 16:00,4.2,65.8,1009.1,3.8,-1.7,-336,point,,,,,,,
3/5/2023 17:00,3.1,75.3,1008.5,3,-0.8,-367,point,,,,,,,
3/5/2023 18:00,1.9,84.7,1007.8,1.8,-0.4,-408,point,,,,,,,
3/5/2023 19:00,1.5,87.3,1007.5,1.5,-0.3,-417,point,,,,,,,
3/5/2023 20:00,1.2,89.7,1007.2,1.1,-0.3,-428,point,,,,,,,
3/5/2023 21:00,1.4,89.1,1006.8,1.3,-0.2,-415,point,,,,,,,
3/5/2023 22:00,0.9,90.3,1006.2,0.9,-0.5,-427,point,,,,,,,
3/5/2023 23:00,0.6,91.8,1005.4,0.5,-0.6,-432,point,,,,,,,
3/6/2023 0:00,0,91.5,1004.9,0,-1.2,-451,point,,,,,,,
3/6/2023 1:00,-1.9,94.4,1004.5,-1.8,-2.6,-521,point,,,,,,,
3/6/2023 2:00,-3.5,95.7,1003.6,-3.5,-4.2,-579,point,,,,,,,
3/6/2023 3:00,-3.6,97.1,1002.7,-3.5,-4,-571,point,,,,,,,
3/6/2023 4:00,-3.9,97.4,1002.3,-3.9,-4.2,-579,point,,,,,,,
3/6/2023 5:00,-1.5,95.9,1001.8,-1.5,-2.1,-479,point,,,,,,,
3/6/2023 6:00,0.4,95.8,1001.3,0.4,-0.2,-395,point,,,,,,,
3/6/2023 7:00,1.5,93.4,1000.9,1.4,0.5,-349,point,,,,,,,
3/6/2023 8:00,2.2,95.9,1000.3,2.1,1.6,-313,point,,,,,,,
3/6/2023 9:00,3.1,96.3,999.9,3.1,2.5,-273,point,,,,,,,
3/6/2023 10:00,4.3,99.2,999.5,4.4,4.2,-219,point,,,,,,,
3/6/2023 11:00,5.6,99.4,999.1,5.8,5.5,-163,point,,,,,,,
3/6/2023 12:00,7,98.3,998.5,7.2,6.7,-103,point,,,,,,,
3/6/2023 13:00,7,98.6,997.5,7.3,6.8,-90,point,,,,,,,
3/6/2023 14:00,7.8,95,997,8,7.1,-53,point,,,,,,,
3/6/2023 15:00,7.2,91.3,996.6,7.2,5.9,-76,point,,,,,,,
3/6/2023 16:00,7,90.8,995.8,7,5.5,-77,point,,,,,,,
3/6/2023 17:00,4.7,97.5,996,4.7,4.3,-167,point,,,,,,,
3/6/2023 18:00,4.9,98.9,996,5,4.7,-159,point,,,,,,,
3/6/2023 19:00,5,99.2,995.9,5.2,4.9,-153,point,,,,,,,
3/6/2023 20:00,4.9,99.3,995.5,5.1,4.8,-153,point,,,,,,,
3/6/2023 21:00,4.1,99.3,995.2,4.2,4,-181,point,,,,,,,
3/6/2023 22:00,4.2,99.4,995.2,4.2,4.1,-180,point,,,,,,,
3/6/2023 23:00,4,99.4,994.8,4.1,4,-180,point,,,,,,,
3/7/2023 0:00,3.6,99.3,994.3,3.6,3.5,-194,point,,,,,,,
3/7/2023 1:00,3.4,99.5,994.1,3.5,3.4,-197,point,,,,,,,
3/7/2023 2:00,2.9,99.5,993.7,3,2.8,-214,point,,,,,,,
3/7/2023 3:00,1.6,99.7,993.4,1.5,1.5,-263,point,,,,,,,
3/7/2023 4:00,0.7,99.8,993,0.6,0.6,-296,point,,,,,,,
3/7/2023 5:00,0.9,99.9,992.8,0.9,0.9,-284,point,,,,,,,
3/7/2023 6:00,1,100,992.6,1,1,-277,point,,,,,,,
3/7/2023 7:00,1.4,100,992.6,1.4,1.4,-260,point,,,,,,,
3/7/2023 8:00,2,99.9,993.2,1.9,1.9,-246,point,,,,,,,
3/7/2023 9:00,2.3,100,993.5,2.3,2.3,-236,point,,,,,,,
3/7/2023 10:00,3.1,99.9,993.6,3.2,3.1,-204,point,,,,,,,
3/7/2023 11:00,5.8,99.1,993.8,5.9,5.6,-102,point,,,,,,,
3/7/2023 12:00,5.2,99.3,993.9,5.4,5.1,-124,point,,,,,,,
3/7/2023 13:00,6,97.3,993.9,6.1,5.6,-94,point,,,,,,,
3/7/2023 14:00,4.7,58.4,994.5,4.3,-2.7,-163,point,,,,,,,
3/7/2023 15:00,9.1,49.2,993.9,8.1,-1,6,point,,,,,,,
3/7/2023 16:00,3.8,56.4,994.7,3.5,-4,-201,point,,,,,,,
3/7/2023 17:00,2.1,57.9,995.1,1.8,-5.4,-274,point,,,,,,,
3/7/2023 18:00,-2,87.4,995.1,-1.9,-3.8,-427,point,,,,,,,
3/7/2023 19:00,-3.5,92.3,994.9,-3.4,-4.5,-485,point,,,,,,,
3/7/2023 20:00,-4.6,93.9,995,-4.5,-5.4,-529,point,,,,,,,
3/7/2023 21:00,-5.4,94.7,994.6,-5.3,-6.1,-558,point,,,,,,,
3/7/2023 22:00,-5.9,95.1,993.8,-5.9,-6.6,-571,point,,,,,,,
3/7/2023 23:00,-5.2,95.9,993.6,-5.1,-5.7,-537,point,,,,,,,
3/8/2023 0:00,-4.5,95.8,992.8,-4.5,-5.1,-505,point,,,,,,,
3/8/2023 1:00,-4.3,96.3,991.9,-4.3,-4.8,-487,point,,,,,,,
3/8/2023 2:00,-3.7,95.7,991.1,-3.6,-4.2,-451,point,,,,,,,
3/8/2023 3:00,-2.8,95.6,990.3,-2.7,-3.4,-407,point,,,,,,,
3/8/2023 4:00,-1.8,95.6,988.9,-1.7,-2.4,-351,point,,,,,,,
3/8/2023 5:00,-0.3,92.2,988.4,-0.3,-1.4,-288,point,,,,,,,
3/8/2023 6:00,0.8,80.5,987.9,0.6,-2.2,-242,point,,,,,,,
3/8/2023 7:00,0.4,89.4,987.8,0.4,-1.1,-254,point,,,,,,,
3/8/2023 8:00,2.1,83.7,987.6,2,-0.4,-186,point,,,,,,,
3/8/2023 9:00,2.4,80.5,987.6,2.3,-0.6,-173,point,,,,,,,
3/8/2023 10:00,2.7,82.5,987.4,2.6,0,-162,point,,,,,,,
3/8/2023 11:00,3.2,83.2,987.4,3.2,0.6,-140,point,,,,,,,
3/8/2023 12:00,2.9,83.7,987.3,2.8,0.4,-152,point,,,,,,,
3/8/2023 13:00,1.5,90.9,987,1.5,0.2,-202,point,,,,,,,
3/8/2023 14:00,1.6,94.8,986.8,1.6,0.9,-194,point,,,,,,,
3/8/2023 15:00,1.4,93.7,986.4,1.3,0.5,-200,point,,,,,,,
3/8/2023 16:00,1.2,92.8,985.8,1.2,0.2,-200,point,,,,,,,
3/8/2023 17:00,1,94.3,985.6,0.9,0.1,-207,point,,,,,,,
3/8/2023 18:00,0.3,96.7,985.6,0.3,-0.1,-231,point,,,,,,,
3/8/2023 19:00,0.1,97.4,985.7,0,-0.3,-243,point,,,,,,,
3/8/2023 20:00,0.2,97.1,986.1,0.2,-0.2,-241,point,,,,,,,
3/8/2023 21:00,0.3,97.2,986.3,0.3,-0.1,-238,point,,,,,,,
3/8/2023 22:00,0.6,97.5,986.6,0.6,0.2,-231,point,,,,,,,
3/8/2023 23:00,0.2,97.8,986.6,0.2,-0.1,-246,point,,,,,,,
3/9/2023 0:00,0.2,98,986.8,0.2,-0.1,-249,point,,,,,,,
3/9/2023 1:00,0.3,98.1,987.8,0.3,0.1,-255,point,,,,,,,
3/9/2023 2:00,0.4,98.1,988.4,0.3,0.1,-259,point,,,,,,,
3/9/2023 3:00,0.4,98.1,988.6,0.4,0.1,-259,point,,,,,,,
3/9/2023 4:00,0.5,98,989.2,0.5,0.2,-261,point,,,,,,,
3/9/2023 5:00,0.5,98,989.8,0.5,0.2,-269,point,,,,,,,
3/9/2023 6:00,0.7,98,990,0.7,0.5,-262,point,,,,,,,
3/9/2023 7:00,1.1,98,990.3,1,0.8,-252,point,,,,,,,
3/9/2023 8:00,1.8,97,990.4,1.8,1.4,-222,point,,,,,,,
3/9/2023 9:00,2.2,94.2,990.2,2.2,1.4,-206,point,,,,,,,
3/9/2023 10:00,2.6,94.4,990,2.6,1.8,-187,point,,,,,,,
3/9/2023 11:00,2.6,95.2,989.6,2.6,1.9,-184,point,,,,,,,
3/9/2023 12:00,2.6,96.8,989.3,2.5,2.1,-180,point,,,,,,,
3/9/2023 13:00,3.1,97.7,988.5,3.2,2.8,-152,point,,,,,,,
3/9/2023 14:00,3.5,97.7,987.5,3.5,3.1,-126,point,,,,,,,
3/9/2023 15:00,3.3,97.2,986.7,3.3,2.9,-125,point,,,,,,,
3/9/2023 16:00,3.2,97.3,985.8,3.2,2.8,-120,point,,,,,,,
3/9/2023 17:00,3,97.4,985.3,3.1,2.6,-122,point,,,,,,,
3/9/2023 18:00,3,97.6,984.7,3.1,2.7,-114,point,,,,,,,
3/9/2023 19:00,3.2,98.2,983.6,3.3,3,-94,point,,,,,,,
3/9/2023 20:00,3.4,98.4,982.9,3.4,3.2,-81,point,,,,,,,
3/9/2023 21:00,3.6,98.4,982.2,3.6,3.3,-65,point,,,,,,,
3/9/2023 22:00,3.8,98.3,981.5,3.9,3.6,-47,point,,,,,,,
3/9/2023 23:00,4.1,98.3,980.6,4.1,3.8,-29,point,,,,,,,
3/10/2023 0:00,4.2,98.2,979.7,4.3,4,-13,point,,,,,,,
3/10/2023 1:00,4,98.2,979.1,4.1,3.7,-16,point,,,,,,,
3/10/2023 2:00,4.1,98.3,978.3,4.2,3.9,-2,point,,,,,,,
3/10/2023 3:00,3.8,98.3,978.4,3.9,3.6,-14,point,,,,,,,
3/10/2023 4:00,3.8,98.4,978.2,3.8,3.5,-14,point,,,,,,,
3/10/2023 5:00,3.6,98.5,979,3.7,3.4,-29,point,,,,,,,
3/10/2023 6:00,3.2,98.5,980.8,3.3,3,-64,point,,,,,,,
3/10/2023 7:00,2.3,98.6,982.1,2.4,2.1,-114,point,,,,,,,
3/10/2023 8:00,2,98.6,984.2,2,1.8,-149,point,,,,,,,
3/10/2023 9:00,0.1,98.8,988,0.1,0,-264,point,,,,,,,
3/10/2023 10:00,0.4,98.8,990.9,0.4,0.2,-285,point,,,,,,,
3/10/2023 11:00,2.2,98.5,992.6,2.2,2,-229,point,,,,,,,
3/10/2023 12:00,2.4,98.2,994.2,2.4,2.1,-240,point,,,,,,,
3/10/2023 13:00,6.1,98,996.5,6.2,5.8,-117,point,,,,,,,
3/10/2023 14:00,2.9,97.4,997.5,3,2.5,-254,point,,,,,,,
3/10/2023 15:00,1.5,97,999.1,1.5,1.1,-327,point,,,,,,,
3/10/2023 16:00,2.7,96.9,999.9,2.6,2.2,-289,point,,,,,,,
3/10/2023 17:00,2.1,96.9,1001.1,2,1.6,-327,point,,,,,,,
3/10/2023 18:00,-1,97,1001.6,-1,-1.5,-456,point,,,,,,,
3/10/2023 19:00,-2.2,97.1,1001.9,-2.2,-2.6,-508,point,,,,,,,
3/10/2023 20:00,-2.9,97.1,1002.7,-2.8,-3.2,-541,point,,,,,,,
3/10/2023 21:00,-3.7,97.1,1003.2,-3.7,-4.1,-582,point,,,,,,,
3/10/2023 22:00,-4.9,97.2,1003.6,-4.8,-5.2,-632,point,,,,,,,
3/10/2023 23:00,-4.4,97.2,1003.8,-4.4,-4.8,-616,point,,,,,,,
3/11/2023 0:00,-3.4,97.1,1003.8,-3.4,-3.8,-575,point,,,,,,,
3/11/2023 1:00,-3.3,96.9,1004,-3.2,-3.7,-572,point,,,,,,,
3/11/2023 2:00,-5,94.3,1004.2,-5,-5.8,-647,point,,,,,,,
3/11/2023 3:00,-5.4,94,1003.8,-5.3,-6.2,-655,point,,,,,,,
3/11/2023 4:00,-6.1,93.5,1003.6,-6.1,-7,-683,point,,,,,,,
3/11/2023 5:00,-5.7,93.6,1003.9,-5.7,-6.6,-670,point,,,,,,,
3/11/2023 6:00,-4.5,94.5,1004.5,-4.4,-5.2,-626,point,,,,,,,
3/11/2023 7:00,-3.1,95.3,1004.8,-3.1,-3.8,-574,point,,,,,,,
3/11/2023 8:00,-0.9,96.6,1005.2,-0.9,-1.4,-490,point,,,,,,,
3/11/2023 9:00,1.8,97,1005.7,1.7,1.3,-386,point,,,,,,,
3/11/2023 10:00,4.5,54.1,1005.7,4.1,-4,-290,point,,,,,,,
3/11/2023 11:00,5.7,47.8,1005.5,5,-4.5,-245,point,,,,,,,
3/11/2023 12:00,8.2,42.5,1005,7.1,-3.8,-146,point,,,,,,,
3/11/2023 13:00,7.7,40.5,1004.8,6.6,-4.9,-163,point,,,,,,,
3/11/2023 14:00,8,46.6,1004.5,7.1,-2.7,-145,point,,,,,,,
3/11/2023 15:00,6.6,53,1004,6,-2.3,-192,point,,,,,,,
3/11/2023 16:00,6.8,61.7,1004,6.3,0,-180,point,,,,,,,
3/11/2023 17:00,5.2,66.5,1004,4.9,-0.5,-241,point,,,,,,,
3/11/2023 18:00,4.4,74,1004.2,4.1,0.1,-274,point,,,,,,,
3/11/2023 19:00,4.1,73.9,1003.8,3.8,-0.2,-282,point,,,,,,,
3/11/2023 20:00,4.1,75.9,1003.7,3.9,0.2,-280,point,,,,,,,
3/11/2023 21:00,2.7,90.1,1003.1,2.6,1.2,-324,point,,,,,,,
3/11/2023 22:00,2.6,93.7,1002,2.5,1.6,-317,point,,,,,,,
3/11/2023 23:00,3,94.5,1001.5,2.9,2.1,-295,point,,,,,,,
3/12/2023 0:00,3.3,95.2,1000.6,3.3,2.6,-273,point,,,,,,,
3/12/2023 1:00,4,95.9,1000.4,4,3.4,-243,point,,,,,,,
3/12/2023 2:00,4.5,96.2,999.5,4.6,4,-211,point,,,,,,,
3/12/2023 3:00,5.7,96.2,999.3,5.8,5.1,-163,point,,,,,,,
3/12/2023 4:00,6.7,96.2,999.4,6.9,6.2,-123,point,,,,,,,
3/12/2023 5:00,6.2,96.3,999.8,6.3,5.6,-149,point,,,,,,,
3/12/2023 6:00,6.5,96.3,1000.6,6.7,6,-144,point,,,,,,,
3/12/2023 7:00,6.9,96.4,1000.7,7.1,6.4,-129,point,,,,,,,
3/12/2023 8:00,8.6,96.1,1001.3,8.8,8,-68,point,,,,,,,
3/12/2023 9:00,8.8,96.1,1001.6,9,8.2,-64,point,,,,,,,
3/12/2023 10:00,9.8,83.7,1001.5,9.7,7.2,-28,point,,,,,,,
3/12/2023 11:00,10.5,67.4,1001.4,9.8,4.7,-8,point,,,,,,,
3/12/2023 12:00,13.1,63.2,1000.9,12.3,6.3,98,point,,,,,,,
3/12/2023 13:00,14.5,56.2,1000.1,13.2,5.9,153,point,,,,,,,
3/12/2023 14:00,12,71.1,1000.4,11.5,6.9,63,point,,,,,,,
3/12/2023 15:00,12.3,69.9,999.7,11.8,7,83,point,,,,,,,
3/12/2023 16:00,12.4,71.6,998.9,11.9,7.5,96,point,,,,,,,
3/12/2023 17:00,11.5,74.4,997.9,11.1,7.1,72,point,,,,,,,
3/12/2023 18:00,10.8,80.3,997.2,10.6,7.6,55,point,,,,,,,
3/12/2023 19:00,9.7,91.9,996.7,9.8,8.4,20,point,,,,,,,
3/12/2023 20:00,9.2,94.8,995.2,9.5,8.4,21,point,,,,,,,
3/12/2023 21:00,9.4,95.3,995.6,9.7,8.7,24,point,,,,,,,
3/12/2023 22:00,9.9,95.6,993.6,10.2,9.2,64,point,,,,,,,
3/12/2023 23:00,10.4,95.8,990.5,10.6,9.7,115,point,,,,,,,
3/13/2023 0:00,10.9,95.8,989.6,11.3,10.3,148,point,,,,,,,
3/13/2023 1:00,11.2,95.9,988.2,11.5,10.6,172,point,,,,,,,
3/13/2023 2:00,11.4,95.8,987.9,11.8,10.8,185,point,,,,,,,
3/13/2023 3:00,11.4,95.6,986.9,11.7,10.7,195,point,,,,,,,
3/13/2023 4:00,11.5,94.8,986,11.7,10.7,207,point,,,,,,,
3/13/2023 5:00,11.8,94,985.3,12.1,10.9,228,point,,,,,,,
3/13/2023 6:00,12.2,91.5,984.9,12.3,10.8,243,point,,,,,,,
3/13/2023 7:00,12.1,87,984.4,12.2,10,245,point,,,,,,,
3/13/2023 8:00,12.7,68.4,983.5,12,7,266,point,,,,,,,
3/13/2023 9:00,13.3,64.7,983.2,12.4,6.8,290,point,,,,,,,
3/13/2023 10:00,13.6,65.5,982.9,12.7,7.2,306,point,,,,,,,
3/13/2023 11:00,14.2,60.6,983.1,13.2,6.7,324,point,,,,,,,
3/13/2023 12:00,14.9,51.4,982.2,13.4,4.9,352,point,,,,,,,
3/13/2023 13:00,15.7,45.5,981.9,13.9,4,384,point,,,,,,,
3/13/2023 14:00,14.6,52.3,982,13.1,4.9,345,point,,,,,,,
3/13/2023 15:00,14,59.3,981.6,13,6.2,331,point,,,,,,,
3/13/2023 16:00,13.4,61.1,981.2,12.5,6.1,314,point,,,,,,,
3/13/2023 17:00,12.4,65,980.9,11.7,6,282,point,,,,,,,
3/13/2023 18:00,12.1,68.6,980.9,11.5,6.5,271,point,,,,,,,
3/13/2023 19:00,11.4,77.6,980.7,11.2,7.6,251,point,,,,,,,
3/13/2023 20:00,9.9,88.3,980,10,8.1,205,point,,,,,,,
3/13/2023 21:00,10.3,82,980.2,10.2,7.3,215,point,,,,,,,
3/13/2023 22:00,9.2,86.2,980,9.2,7,177,point,,,,,,,
3/13/2023 23:00,9.9,82,979.9,9.7,7,201,point,,,,,,,
3/14/2023 0:00,8.9,92.8,980.1,9,7.8,166,point,,,,,,,
3/14/2023 1:00,5.9,95,981.8,5.9,5.2,29,point,,,,,,,
3/14/2023 2:00,5.8,95.5,983,5.9,5.2,14,point,,,,,,,
3/14/2023 3:00,5,95.7,984.6,5.1,4.4,-34,point,,,,,,,
3/14/2023 4:00,4.5,96,985.7,4.6,3.9,-65,point,,,,,,,
3/14/2023 5:00,4.5,96.1,987,4.6,4,-79,point,,,,,,,
3/14/2023 6:00,4.4,96.2,988.6,4.4,3.8,-102,point,,,,,,,
3/14/2023 7:00,3.5,96.4,991.4,3.6,3,-165,point,,,,,,,
3/14/2023 8:00,3.1,96.5,993.8,3.2,2.6,-206,point,,,,,,,
3/14/2023 9:00,2.7,96.6,996,2.6,2.2,-249,point,,,,,,,
3/14/2023 10:00,5.3,96.6,997.7,5.5,4.8,-160,point,,,,,,,
3/14/2023 11:00,6.4,95.7,998.9,6.6,5.8,-130,point,,,,,,,
3/14/2023 12:00,7.5,96.1,1000.2,7.6,6.9,-100,point,,,,,,,
3/14/2023 13:00,7,96.2,1001.3,7.1,6.4,-133,point,,,,,,,
3/14/2023 14:00,12.8,71.2,1000.9,12.3,7.7,90,point,,,,,,,
3/14/2023 15:00,2.9,84.7,1003.5,2.8,0.6,-322,point,,,,,,,
3/14/2023 16:00,4.8,80.4,1003.1,4.6,1.7,-244,point,,,,,,,
3/14/2023 17:00,2.6,89.4,1004.2,2.6,1,-339,point,,,,,,,
3/14/2023 18:00,3.2,93.9,1004.3,3.2,2.3,-316,point,,,,,,,
3/14/2023 19:00,3.1,95,1005.4,3.2,2.4,-328,point,,,,,,,
3/14/2023 20:00,3.1,95.4,1006.1,3.2,2.5,-336,point,,,,,,,
3/14/2023 21:00,2.8,95.6,1005.9,2.8,2.2,-345,point,,,,,,,
3/14/2023 22:00,2.1,95.9,1006.6,2,1.5,-383,point,,,,,,,
3/14/2023 23:00,1.4,96,1007,1.3,0.8,-415,point,,,,,,,
3/15/2023 0:00,1,96.1,1007.5,0.9,0.4,-437,point,,,,,,,
3/15/2023 1:00,1.3,96.2,1008.8,1.3,0.8,-437,point,,,,,,,
3/15/2023 2:00,1.5,96.4,1009.2,1.4,1,-435,point,,,,,,,
3/15/2023 3:00,0.1,96.3,1009.4,0.1,-0.4,-492,point,,,,,,,
3/15/2023 4:00,-1.2,96.5,1010.1,-1.1,-1.7,-551,point,,,,,,,
3/15/2023 5:00,-2.9,96.6,1010.3,-2.9,-3.4,-624,point,,,,,,,
3/15/2023 6:00,-4.1,96.9,1010.4,-4,-4.5,-672,point,,,,,,,
3/15/2023 7:00,-2.7,96.8,1011.1,-2.6,-3.1,-623,point,,,,,,,
3/15/2023 8:00,1.2,94.1,1011.6,1.1,0.3,-473,point,,,,,,,
3/15/2023 9:00,4.1,89.8,1011.3,4,2.5,-355,point,,,,,,,
3/15/2023 10:00,5.2,74.1,1012,5,1,-321,point,,,,,,,
3/15/2023 11:00,6.2,68.6,1012,5.9,0.9,-284,point,,,,,,,
3/15/2023 12:00,8.1,59.3,1011.7,7.4,0.6,-212,point,,,,,,,
3/15/2023 13:00,7.3,62.7,1011.2,6.8,0.7,-235,point,,,,,,,
3/15/2023 14:00,7.4,60.4,1010.5,6.9,0.3,-224,point,,,,,,,
3/15/2023 15:00,7.7,61.9,1010.1,7.2,0.9,-209,point,,,,,,,
3/15/2023 16:00,7.5,59.2,1009.8,6.9,0.1,-215,point,,,,,,,
3/15/2023 17:00,6.9,74.1,1009.7,6.7,2.6,-231,point,,,,,,,
3/15/2023 18:00,6.5,78.8,1009.4,6.2,3.1,-243,point,,,,,,,
3/15/2023 19:00,5.4,86.9,1009.1,5.4,3.4,-278,point,,,,,,,
3/15/2023 20:00,5.3,88.5,1008.3,5.3,3.6,-274,point,,,,,,,
3/15/2023 21:00,5.6,93,1007.7,5.6,4.5,-256,point,,,,,,,
3/15/2023 22:00,5.8,92.1,1007.1,5.8,4.6,-243,point,,,,,,,
3/15/2023 23:00,5.5,94.1,1006.6,5.6,4.7,-245,point,,,,,,,
3/16/2023 0:00,5.6,95.1,1005.7,5.6,4.8,-235,point,,,,,,,
3/16/2023 1:00,6,95.5,1006.4,6,5.3,-227,point,,,,,,,
3/16/2023 2:00,6.6,95.7,1003.8,6.7,5.9,-174,point,,,,,,,
3/16/2023 3:00,6.8,95.8,1003,6.9,6.1,-158,point,,,,,,,
3/16/2023 4:00,7.1,95.9,1002.5,7.3,6.5,-139,point,,,,,,,
3/16/2023 5:00,7.3,95.9,1002.6,7.5,6.7,-133,point,,,,,,,
3/16/2023 6:00,7.9,95.9,1002.2,8,7.3,-106,point,,,,,,,
3/16/2023 7:00,8.4,95.9,1001.9,8.7,7.8,-81,point,,,,,,,
3/16/2023 8:00,9.2,95.8,1001.8,9.4,8.6,-49,point,,,,,,,
3/16/2023 9:00,9.4,95.8,1002.2,9.6,8.7,-46,point,,,,,,,
3/16/2023 10:00,10.1,95.7,1002.1,10.4,9.5,-14,point,,,,,,,
3/16/2023 11:00,10.5,95.6,1001.6,10.8,9.8,5,point,,,,,,,
3/16/2023 12:00,12.4,80.8,1001,12.2,9.2,78,point,,,,,,,
3/16/2023 13:00,12.9,66.3,1000.2,12.2,6.8,98,point,,,,,,,
3/16/2023 14:00,13.6,67.1,999.4,12.8,7.6,133,point,,,,,,,
3/16/2023 15:00,13,67.4,999.3,12.3,7.1,113,point,,,,,,,
3/16/2023 16:00,12.9,71.2,998.9,12.3,7.8,113,point,,,,,,,
3/16/2023 17:00,12.2,75.1,998.7,11.8,7.9,91,point,,,,,,,
3/16/2023 18:00,11.8,75.6,999,11.5,7.7,74,point,,,,,,,
3/16/2023 19:00,11.8,71.8,998.6,11.3,6.8,73,point,,,,,,,
3/16/2023 20:00,11.6,70.7,998.2,11,6.4,68,point,,,,,,,
3/16/2023 21:00,11.1,74.7,998,10.6,6.7,53,point,,,,,,,
3/16/2023 22:00,10.9,76.3,998.3,10.6,6.9,45,point,,,,,,,
3/16/2023 23:00,10.8,83,998.1,10.7,8,45,point,,,,,,,
3/17/2023 0:00,10.1,81.4,998.1,10,7.1,19,point,,,,,,,
3/17/2023 1:00,10.3,82.1,998.2,10.2,7.4,27,point,,,,,,,
3/17/2023 2:00,10,84.8,998.3,9.9,7.5,13,point,,,,,,,
3/17/2023 3:00,9.5,91.1,998.2,9.6,8.1,-2,point,,,,,,,
3/17/2023 4:00,10.2,88.6,998.6,10.3,8.5,22,point,,,,,,,
3/17/2023 5:00,8.9,92.2,998,9.1,7.7,-22,point,,,,,,,
3/17/2023 6:00,7.5,91.6,998.5,7.5,6.2,-85,point,,,,,,,
3/17/2023 7:00,10,89.7,998.6,10,8.3,11,point,,,,,,,
3/17/2023 8:00,10.9,85.5,999,10.9,8.6,43,point,,,,,,,
3/17/2023 9:00,11,87.7,999.5,11,9,40,point,,,,,,,
3/17/2023 10:00,11.2,85.2,999.1,11.2,8.8,54,point,,,,,,,
3/17/2023 11:00,11,91.3,999.2,11.2,9.7,48,point,,,,,,,
3/17/2023 12:00,11.1,92.9,999.4,11.4,10,51,point,,,,,,,
3/17/2023 13:00,11,94.4,999.2,11.3,10.2,50,point,,,,,,,
3/17/2023 14:00,11,95,998.4,11.3,10.3,59,point,,,,,,,
3/17/2023 15:00,11.7,95.3,998.8,12,11,81,point,,,,,,,
3/17/2023 16:00,12.8,95.5,998.8,13.1,12.1,125,point,,,,,,,
3/17/2023 17:00,13.4,95.6,998.8,13.7,12.7,148,point,,,,,,,
3/17/2023 18:00,10.8,95.8,999.5,11.2,10.2,38,point,,,,,,,
3/17/2023 19:00,10.3,95.9,999.5,10.5,9.6,17,point,,,,,,,
3/17/2023 20:00,9.8,95.9,999.6,10.1,9.2,-1,point,,,,,,,
3/17/2023 21:00,9.5,95.9,1000.3,9.7,8.8,-21,point,,,,,,,
3/17/2023 22:00,8.9,96,1000,9.2,8.3,-41,point,,,,,,,
3/17/2023 23:00,9.6,96,1000.1,9.9,9,-13,point,,,,,,,
3/18/2023 0:00,9.7,95.9,1000.6,10,9.1,-16,point,,,,,,,
3/18/2023 1:00,8.4,95.8,1000.3,8.7,7.8,-63,point,,,,,,,
3/18/2023 2:00,8.8,95.9,1000.1,9,8.1,-48,point,,,,,,,
3/18/2023 3:00,8,95.9,999.9,8.3,7.4,-76,point,,,,,,,
3/18/2023 4:00,7.5,96,1000.1,7.6,6.9,-99,point,,,,,,,
3/18/2023 5:00,8.1,96,1000.5,8.3,7.5,-80,point,,,,,,,
3/18/2023 6:00,8.5,96,1000.4,8.8,7.9,-60,point,,,,,,,
3/18/2023 7:00,8.6,96,1000.9,8.9,8,-62,point,,,,,,,
3/18/2023 8:00,9.1,96,1001.2,9.4,8.5,-45,point,,,,,,,
3/18/2023 9:00,9.6,94.7,1001.5,9.9,8.8,-29,point,,,,,,,
3/18/2023 10:00,11.6,94.9,1001,11.8,10.8,52,point,,,,,,,
3/18/2023 11:00,10.7,90.4,1001.1,10.9,9.2,16,point,,,,,,,
3/18/2023 12:00,10.1,94.3,1001.1,10.3,9.2,-8,point,,,,,,,
3/18/2023 13:00,10.4,91.4,1000.8,10.5,9,5,point,,,,,,,
3/18/2023 14:00,10.7,87.3,1000.7,10.7,8.6,15,point,,,,,,,
3/18/2023 15:00,10.3,92,1000.5,10.5,9.1,6,point,,,,,,,
3/18/2023 16:00,11,87.8,1000.7,11,9.1,29,point,,,,,,,
3/18/2023 17:00,10.8,86.2,1001.2,10.8,8.6,17,point,,,,,,,
3/18/2023 18:00,9.5,87.8,1001.7,9.6,7.6,-39,point,,,,,,,
3/18/2023 19:00,9.2,90.1,1001.9,9.2,7.6,-54,point,,,,,,,
3/18/2023 20:00,9.2,92.6,1002.7,9.3,8,-61,point,,,,,,,
3/18/2023 21:00,8.6,95.1,1000.7,8.8,7.9,-61,point,,,,,,,
